id_t;neo_id;name;absoluteMagnitude;estimateDiameterMin;estimatedDiameterMax;relativeVelocity;missDistance;isHazardous
253;3177233;(2004 FH29);24.00;0.042126461;0.094197631;70356.32451;73543403.8;False
253;3184474;(2004 MB6);19.60;0.319561887;0.714562102;92156.08295;41799834.53;False
253;3552689;(2010 XN);24.17;0.038954262;0.087104377;52888.94158;22573417.14;False
253;3648878;(2013 TG6);26.58;0.012839703;0.028710449;16886.2355;27213322.43;False
253;3763284;(2016 VO1);23.08;0.064350952;0.143893103;62308.82713;66407963.08;False
253;3799756;(2018 DF2);20.82;0.182202771;0.407417781;47975.64495;50077638.04;False
253;3892813;(2019 VL5);25.87;0.017805533;0.039814382;76062.0464;65239843.69;False
253;3747496;(2016 FA);25.30;0.023150212;0.051765448;62187.79855;74676262.97;False
253;3779523;(2017 OL68);20.90;0.175612319;0.392681082;8287.44177;64589298.59;False
253;54404633;(2023 VN7);25.51;0.021016238;0.046993737;34606.27856;47734231.49;False
253;2152637;152637 (1997 NC1);17.87;0.708851033;1.585039096;32718.23259;21413847.05;True
253;3621619;(2012 YN1);23.20;0.060891262;0.136157002;48481.01027;63655131.77;False
253;3703541;(2015 AD44);23.50;0.053034072;0.118587791;15954.13788;15758906.61;False
253;3742128;(2016 CZ31);22.05;0.1034082;0.231227764;92202.95634;55747717.72;False
253;54184277;(2021 PQ6);22.95;0.06832112;0.152770668;34069.33072;59899250.37;False
253;54373581;(2023 MR);21.85;0.113384836;0.253536201;63331.45778;71271949.7;False
253;2334412;334412 (2002 EZ2);20.31;0.230438467;0.515276076;11128.33925;51436906.02;False
253;3765707;(2016 XF18);24.10;0.040230458;0.089958039;34187.57668;73568919.86;False
253;3788124;(2017 UD8);24.05;0.041167546;0.092053431;18446.21301;71005559;False
253;3836413;(2018 WE2);25.85;0.017970286;0.04018278;64649.01908;66055238.53;False
253;54034188;(2020 NO);26.80;0.011602591;0.025944182;32340.06853;6658301.714;False
253;54428352;(2024 CO10);24.03;0.041548464;0.092905191;13292.25974;47066525.47;False
253;3560816;(2011 FR29);21.54;0.130784109;0.292442157;31670.53356;12147220.11;False
253;2667303;667303 (2011 FR29);21.55;0.13018321;0.291098508;31670.53528;12147218.54;False
253;2331769;331769 (2003 BQ35);19.91;0.277047973;0.6194981;15514.49705;56652900.64;False
253;54016740;(2020 HW5);19.90;0.278326768;0.622357573;26202.64046;47132782.32;False
253;54048867;(2020 OP);23.38;0.056047336;0.125325654;72041.04154;42636740.9;False
253;54136758;(2021 GU7);22.04;0.10388551;0.232295063;10079.74412;32177707.52;False
253;54397455;(2023 UR3);26.27;0.014809997;0.033116161;24901.48325;43827811.15;False
253;54404393;(2023 VH7);25.73;0.018991312;0.042465865;27375.06921;36404216.63;False
253;2228587;228587 (2002 AP7);19.56;0.325502986;0.727846803;43165.81342;54748108.84;False
253;3557844;(2011 DW);22.70;0.076657557;0.171411509;60729.95109;72941673.17;False
253;2333480;333480 (2004 TC10);20.27;0.234722638;0.524855773;30325.24361;74120411.2;False
253;3092284;(2001 BX15);21.60;0.127219879;0.284472297;92360.23034;52790610.11;False
253;3841847;(2019 JS5);21.44;0.136947774;0.306224531;22695.06448;39032979.54;False
253;54387141;(2023 SM5);26.36;0.014208721;0.031771665;29562.26289;47944536.56;False
253;54460877;(2024 NJ3);26.89;0.01113666;0.02490233;64385.71378;63007526.33;False
253;3776549;(2017 NS5);20.77;0.186446818;0.41690776;100312.2051;52972544.84;True
253;3843491;(2019 PV);20.40;0.22108281;0.494356193;54665.92682;68436034.94;False
253;54166592;(2021 NO1);25.08;0.025618575;0.057284876;45983.1291;53062335.75;False
253;3036363;(2000 HB24);23.70;0.048367649;0.108153351;64899.72033;35107754.62;False
253;3728857;(2015 SY16);21.58;0.12839703;0.287104486;47859.07172;49225803.93;True
253;54055102;(2020 TV2);26.05;0.016389095;0.036647131;37158.46294;67366662.56;False
253;3684730;(2014 QE365);21.19;0.153657929;0.343589575;97701.40753;64495598.47;False
253;54228536;(2021 WX6);21.21;0.152249185;0.340439527;42788.28282;20369328.99;False
253;2010150;10150 (1994 PN);15.47;2.140695897;4.786741544;104143.8109;57880544.38;False
253;2401885;401885 (2001 RV17);20.42;0.219055911;0.489823908;31884.99316;15730126.36;False
253;2415949;415949 (2001 XY10);19.37;0.355267088;0.79440136;91937.07048;72225156.01;False
253;2492478;492478 (2014 NB39);19.69;0.306587876;0.685551332;91623.25335;48312647.2;False
253;3520202;(2010 JK33);20.90;0.175612319;0.392681082;39076.33062;19606756.3;True
253;3550300;(2010 VD1);22.10;0.101054342;0.225964377;33638.50369;15575689.42;False
253;3776269;(2017 MM8);22.58;0.081013049;0.181150684;80408.56595;15235419.56;False
253;3842614;(2019 KD3);23.21;0.060611492;0.135531417;29292.33654;6920863.119;False
253;54331631;(2022 WG13);23.09;0.064055286;0.143231975;60889.96847;29642850.97;False
253;3567573;(2011 LJ1);19.30;0.366906138;0.820427065;60745.88667;14032282.38;False
253;3623521;(2013 AK20);23.19;0.061172324;0.136785474;36216.94037;67689183.78;False
253;3843184;(2019 NW4);22.77;0.074225815;0.165973969;33926.07474;47764549.47;False
253;54171313;(2021 NU8);23.06;0.064946384;0.14522453;16044.3718;41279673.53;False
253;54226414;(2021 XO1);18.17;0.617383441;1.380511341;86976.70633;63118590.75;False
253;54301963;(2022 RS2);23.35;0.056827032;0.127069107;21981.57681;44814472.33;False
253;54454871;(2024 KJ7);21.92;0.109838597;0.245606569;12294.28058;38487984.69;False
253;3369097;(2007 DX60);22.23;0.095182033;0.212833496;11874.79746;30839702.87;False
253;3631822;(2013 EY27);21.06;0.163137941;0.364787526;40075.10298;31329880.35;False
253;54048847;(2020 OE);22.09;0.101520787;0.227007381;43832.49043;46036739.12;False
253;54048948;(2020 OA3);24.76;0.029686225;0.066380417;24969.10393;6626513.049;False
253;54420791;(2024 AW4);20.71;0.191670368;0.428587972;64783.39065;44837471.05;False
253;3607411;(2012 PG6);20.25;0.236894499;0.529712204;48903.99275;49365468.68;False
253;3634186;(2013 GZ7);24.00;0.042126461;0.094197631;20135.53356;71566883.66;False
253;3795110;(2017 YO6);22.38;0.088829042;0.198627776;47088.21194;13709511.82;False
253;3795152;(2017 YC8);19.25;0.375452479;0.839537266;45910.89168;48593378.1;False
253;54418648;(2023 YX1);24.86;0.028350125;0.063392807;60499.25168;17948973.35;False
253;3843087;(2019 NJ);23.66;0.049266871;0.110164072;45056.305;46860844.9;False
253;2003753;3753 Cruithne (1986 TO);15.47;2.140695897;4.786741544;57689.88983;16363871.8;False
253;2029075;29075 (1950 DA);17.29;0.925880583;2.070331924;59644.83555;36931001.34;True
253;2250577;250577 (2005 AC);18.36;0.565659358;1.264852778;102384.4928;71808021.84;False
253;2307564;307564 (2003 FQ6);20.84;0.180532326;0.403682552;6298.640176;29155370.84;False
253;3421513;(2008 OX1);21.50;0.133215567;0.297879063;54630.69887;59670161.99;True
253;3799423;(2018 CQ3);25.20;0.024241248;0.054205079;19780.93695;46538428.1;False
253;3989183;(2020 BD8);20.95;0.171614894;0.383742569;72696.51613;12458123.74;False
253;54016755;(2020 HH6);22.10;0.101054342;0.225964377;62584.89525;65667856.28;False
253;54160166;(2021 LQ6);21.25;0.149470324;0.334225806;111422.7921;58662765.6;False
253;2627157;627157 (2008 OX1);21.50;0.133215567;0.297879063;54630.69884;59670163.25;True
253;2017511;17511 (1992 QN);17.32;0.913177026;2.041925905;57009.37832;35723388.75;False
253;3102762;(2002 AA29);24.10;0.040230458;0.089958039;25090.62393;19639548.39;False
253;3167348;(2003 WU21);21.87;0.112345318;0.251211767;75023.893;71041354.27;False
253;3591753;(2011 YC29);22.32;0.091317703;0.204192591;54253.79839;74075441.33;False
253;3592018;(2012 AY);22.41;0.087610262;0.1959025;37849.81555;54463294.91;False
253;3655559;(2013 YL48);23.90;0.04411182;0.098637028;31160.84035;65997413.58;False
253;3824060;(2018 JH1);25.30;0.023150212;0.051765448;55822.90279;12670534.96;False
253;3837992;(2019 BK2);26.80;0.011602591;0.025944182;30694.7675;32443513.16;False
253;2001865;1865 Cerberus (1971 UA);16.79;1.165614595;2.606393469;86122.4805;60595408.24;False
253;3403149;(2008 DB);25.80;0.018388867;0.041118757;15973.35104;28985514.67;False
253;3682466;(2014 QH33);24.44;0.034399726;0.076920125;14120.30454;14173470.63;False
253;3837778;(2019 AK8);24.29;0.03685997;0.082421398;35852.29201;8643699.524;False
253;3991581;(2020 CL2);19.47;0.339277435;0.758647409;54939.17877;64131817.98;False
253;54048846;(2020 OD);23.80;0.046190746;0.103285648;22100.22479;3382888.693;False
253;2356394;356394 (2010 QD2);17.46;0.856160085;1.914432149;77008.91877;70336959.11;False
253;2413563;413563 (2005 TG45);17.64;0.788052183;1.762138252;59207.07214;36758016.31;False
253;3842891;(2019 LA6);23.31;0.057883526;0.129431498;7217.957942;24282018.63;False
253;54123253;(2021 DK);21.36;0.142087207;0.317716653;103784.3126;51340070.94;False
253;54373190;(2023 LN1);23.84;0.04534767;0.101400473;22371.07637;6282058.837;False
253;54418267;(2023 YO1);25.89;0.017642291;0.039449362;8520.030946;7643232.293;False
253;2481394;481394 (2006 SF6);19.97;0.269497646;0.602615057;53184.33836;35931711.9;True
253;3638434;(2013 JN22);19.27;0.37201031;0.831840342;127991.3095;59239838.08;False
253;3639436;(2013 KJ6);19.77;0.295498293;0.660754271;49245.02428;65598354.46;False
253;3825656;(2018 NM4);20.85;0.179702855;0.401827799;33402.88842;62264007.67;False
253;54341443;(2023 CV);22.47;0.085222639;0.190563613;78180.64803;60134143.79;False
253;3337325;(2006 NL);19.97;0.269497646;0.602615057;51630.16869;42852516.82;False
253;3666974;(2014 GS1);26.70;0.012149404;0.027166893;45966.23723;31180145.19;False
253;3685808;(2014 QX432);19.90;0.278326768;0.622357573;110683.087;62450585.3;True
253;3797742;(2018 BK1);20.19;0.243531406;0.544552779;59982.11828;33334315.04;False
253;3797900;(2018 BJ5);21.65;0.124324001;0.277996917;49066.24555;40459771.36;False
253;3986746;(2020 BG1);22.08;0.101989386;0.2280552;44358.87843;31429408.07;False
253;54166597;(2021 NT1);20.85;0.179702855;0.401827799;46608.88876;70151472.14;True
253;54171755;(2021 OJ);22.60;0.080270317;0.179489885;72344.18608;40869830.8;False
253;3102731;(2002 AB2);23.28;0.058688766;0.13123207;60635.42446;66146360.87;False
253;3745502;(2016 EZ27);19.50;0.334622375;0.748238376;75798.00647;51835163.99;False
253;2143487;143487 (2003 CR20);18.94;0.433066886;0.968366995;66842.94848;58608335.43;True
253;3550055;(2010 UE7);19.30;0.366906138;0.820427065;86625.9482;70729953.3;False
253;3673982;(2014 MF18);26.11;0.015942447;0.035648395;31660.26682;27715912.43;False
253;3705043;(2015 BX310);20.23;0.239086457;0.534613571;79939.18359;72628449.14;False
253;54016935;(2020 HA10);19.02;0.417402433;0.933340215;108999.7495;73601380.77;False
253;54291601;(2022 OT1);25.25;0.02368945;0.05297122;63036.62273;59630911.58;False
253;2620067;620067 (2010 UE7);19.32;0.363542322;0.812905344;86625.9477;70729953.26;False
253;2141851;141851 (2002 PM6);17.81;0.728710415;1.629446024;89810.01149;33084679.39;True
253;2475534;475534 (2006 TS7);21.25;0.149470324;0.334225806;43092.01191;45920434.03;True
253;3709774;(2015 BR515);22.30;0.092162655;0.206081961;42356.05848;42125687.81;False
253;2464798;464798 (2004 JX20);19.37;0.355267088;0.79440136;73947.06285;68974519.03;False
253;3063823;(2000 WP19);22.70;0.076657557;0.171411509;47317.35105;60271902.71;False
253;3591884;(2011 YT62);22.29;0.092588058;0.207033192;57955.77418;63406064.95;False
253;3638628;(2013 KB2);24.10;0.040230458;0.089958039;10563.60337;47041691.98;False
253;3736406;(2015 XN169);22.28;0.093015425;0.207988814;54306.16198;61832844.39;False
253;3740663;(2016 AO193);20.80;0.183888672;0.411187571;92179.4992;73372375.59;False
253;3768609;(2017 BM123);23.81;0.045978519;0.102811094;20383.62996;51083752.72;False
253;54146683;(2021 KA1);26.08;0.016164228;0.036144313;30231.39908;42118828.06;False
253;54172000;(2021 OS);22.04;0.10388551;0.232295063;82961.16783;51663877.7;False
253;54207048;(2021 TQ9);22.05;0.1034082;0.231227764;67901.73469;63538487.62;False
253;2612197;612197 (2000 WP19);22.93;0.068953287;0.154184238;47319.07632;60272712.35;False
253;3621023;(2012 XO134);24.00;0.042126461;0.094197631;55623.58044;60752309.6;False
253;3771799;(2017 FR63);26.10;0.016016034;0.03581294;21925.51526;16397363.9;False
253;54050997;(2020 PN1);25.45;0.021605035;0.048310327;13170.10754;7256574.084;False
253;3878602;(2019 TJ4);20.70;0.192555078;0.430566244;18264.94728;29213325.18;False
253;54225490;(2021 WY3);21.20;0.152951935;0.342010925;105499.4152;53557977.86;False
253;54266057;(2022 FP3);24.39;0.035200998;0.078711824;36810.55215;72742897.84;False
253;2506459;506459 (2002 AL14);17.97;0.676947481;1.513700585;45499.59606;23728250.7;False
253;54178644;(2021 PL2);26.21;0.015224919;0.034043953;39283.2056;12388592.88;False
253;54184282;(2021 PD7);22.02;0.104846751;0.234444462;77175.21169;8554722.272;False
253;54416724;(2023 XX12);24.68;0.030800302;0.068871569;81049.73677;73244145.28;False
253;2039565;39565 (1992 SL);18.46;0.540200494;1.207925025;45407.15433;59261115.17;False
253;3741976;(2016 CE30);21.73;0.11982708;0.267941497;18293.7862;49058698.74;False
253;3752785;(2016 FG60);21.42;0.138214936;0.309057992;41553.91835;43612064.28;True
253;3752517;(2016 HS6);20.90;0.175612319;0.392681082;59889.17308;62346579.05;False
253;3774383;(2017 HR49);18.96;0.429096504;0.959488953;16550.11389;38456826.19;False
253;2010165;10165 (1995 BL2);17.36;0.896509666;2.004656557;82137.73622;59348431.1;False
253;3310464;(2006 AN);24.36;0.035690693;0.079806815;18518.30697;38906234.67;False
253;3381260;(2007 PS9);23.50;0.053034072;0.118587791;45248.42963;52524284.84;False
253;3557486;(2011 CY46);19.90;0.278326768;0.622357573;90309.58403;63460003.42;True
253;3694453;(2014 US56);26.20;0.015295194;0.034201093;15700.29415;33328119.31;False
253;3776113;(2017 ME7);20.46;0.21505769;0.480883614;41106.54406;54543385.6;False
253;3825180;(2018 LM4);18.73;0.477040198;1.066694311;62389.47829;15958962.92;False
253;3985571;(2020 AV2);16.17;1.550797087;3.467687706;32167.62828;68711090.82;False
253;54076015;(2020 UE4);23.53;0.052306418;0.116960705;31091.34377;15505686.74;False
253;54203008;(2021 SB5);20.96;0.170826395;0.381979432;80661.92154;65458021.63;False
253;2594913;594913 'Aylo'chaxnim (2020 AV2);16.20;1.529519353;3.420109247;32167.67561;68711731.67;False
253;54217959;(2021 VS5);26.37;0.014143438;0.031625688;73972.29825;69237836.6;False
253;54380885;(2023 QG13);23.27;0.058959661;0.13183781;4882.345297;45941870.99;False
253;3633139;(2013 FQ10);22.52;0.083282735;0.186225856;35640.50113;45140773.39;False
253;3726511;(2015 QM3);20.36;0.225193047;0.50354696;40873.93969;26435667.62;False
253;3799264;(2018 CQ1);21.00;0.167708462;0.375007522;58545.38959;35306103.95;False
253;54100698;(2020 YZ);21.46;0.135692229;0.303417048;77531.7036;68319566.21;False
253;2136793;136793 (1997 AQ18);18.35;0.568270323;1.270691073;67884.27436;59355852.51;False
253;2326386;326386 (2001 OA14);18.58;0.511157782;1.142983547;55674.3696;59437502.33;False
253;2496901;496901 (2001 HB);20.69;0.193443872;0.432553648;86455.45542;22583571.24;True
253;2508871;508871 (2003 CN17);19.01;0.419329076;0.937648318;71830.0576;40444237.68;False
253;2523664;523664 (2012 OD1);18.59;0.508809225;1.137732014;109567.7429;44004953.85;True
253;3604304;(2012 KA4);21.16;0.155795524;0.348369383;90724.92874;15676807.29;True
253;3771633;(2017 FZ2);26.60;0.012721988;0.02844723;33386.18835;40445477.87;False
253;3843733;(2019 QK7);25.50;0.021113245;0.04721065;19188.00118;5965435.798;False
253;54131212;(2021 EX2);17.70;0.766575574;1.714115092;57818.95744;27871067.94;False
253;2594936;594936 (2021 EX2);17.76;0.745684261;1.667400697;57882.06435;27761488.64;False
253;54414149;(2023 XD3);27.04;0.010388551;0.023229506;24135.74335;53559506.1;False
253;2415713;415713 (1998 XX2);20.00;0.2658;0.594346868;30363.91761;58840926.94;True
253;3647008;(2013 QJ48);21.91;0.110294785;0.246626636;11373.5985;42733270.78;False
253;3725757;(2015 PL57);25.70;0.019255508;0.043056624;65735.20215;73951678.67;False
253;3730574;(2015 TM237);18.15;0.623096019;1.393285055;42532.86441;30401909.23;True
253;3742059;(2016 CF31);21.73;0.11982708;0.267941497;64907.2184;59427225.4;False
253;3986764;(2020 BM1);25.60;0.020162992;0.045085821;64175.33594;63887909.27;False
253;54156750;(2021 LK2);20.11;0.252670754;0.564988982;28876.41707;31793125.07;False
253;3645088;(2013 OH);21.16;0.155795524;0.348369383;104707.4559;56760251.99;False
253;3837996;(2019 BM2);26.28;0.014741952;0.032964006;41315.22699;73742749.58;False
253;54328005;(2022 WE3);26.70;0.012149404;0.027166893;17075.64979;31357354.7;False
253;3745897;(2016 EK56);22.90;0.069912523;0.156329154;73944.18239;48732550.12;False
253;54048813;(2020 NH1);23.06;0.064946384;0.14522453;57801.08056;62444712.92;False
253;54051046;(2020 PU2);25.50;0.021113245;0.04721065;60879.83674;59838759.78;False
253;54051183;(2020 QL1);24.10;0.040230458;0.089958039;71873.32285;61159631.21;False
253;3092253;(2000 EM26);22.51;0.08366715;0.187085435;59175.55137;73430523.45;False
253;3182823;(2004 KG1);23.96;0.04290965;0.095948895;72682.65547;47950499.73;False
253;3385824;(2007 SR1);20.23;0.239086457;0.534613571;62334.6078;47787471.88;False
253;3544935;(2010 PW58);21.70;0.121494041;0.271668934;64971.50207;57186235.04;True
253;3836958;(2018 XT6);21.76;0.118182991;0.264265201;13890.189;69547958.03;False
253;54114211;(2010 KD149);21.48;0.134448195;0.300635304;64968.07435;57181533.82;True
253;54210931;(2021 UL);30.30;0.002315021;0.005176545;26874.34074;46410316.67;False
253;2613814;613814 (2007 SR1);20.20;0.242412481;0.542050786;62334.62993;47787517.77;False
253;54356839;(2023 HX4);19.99;0.267026877;0.597090249;55049.70213;29214664.51;True
253;2215167;215167 (2000 EL26);18.91;0.439091446;0.981838322;52636.13428;57232650.65;False
253;2438661;438661 (2008 EP6);19.23;0.378926498;0.847305409;37397.41717;57121468.24;True
253;3600480;(2012 EA2);19.10;0.40230458;0.899580388;113306.0775;60132143.96;False
253;3721137;(2015 LE21);24.75;0.029823251;0.066686816;13543.45709;5205444.196;False
253;3843623;(2019 QW2);24.80;0.029144391;0.065168838;18247.99299;6272954.086;False
253;54427165;(2024 CF7);29.46;0.003408435;0.007621492;59569.91958;48433510.83;False
253;3712944;(2015 EO);26.81;0.011549282;0.025824979;37127.01291;37009022.7;False
253;3838918;(2019 EO1);24.10;0.040230458;0.089958039;32862.3994;46719301.87;False
253;54053744;(2020 RT);22.20;0.096506147;0.215794305;44282.94738;68113214.61;False
253;2399325;399325 (1999 GY5);20.17;0.245784775;0.549591464;109432.7052;71222121.85;False
253;2468540;468540 (2006 MD12);19.45;0.342416731;0.765667087;66012.97069;33868066.12;False
